,Unnamed: 0,LotFrontage,LotArea,BldgType,HouseStyle,OverallCond,YearBuilt,RoofStyle,RoofMatl,Foundation,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PoolArea,YrSold,TotalSF,TotalBathSum,SalePrice
1071,1071,78.0,11700,1Fam,2Story,6,1968,Gable,CompShg,CBlock,Ex,Y,4,1,8,Typ,0,2,441,0,2009,2283,1.5,154000
1072,1072,50.0,7585,1Fam,1.5Fin,3,1948,Gable,CompShg,CBlock,Fa,Y,4,1,7,Typ,1,1,280,0,2006,2266,2.5,91500
1073,1073,75.0,7950,1Fam,2Story,6,1977,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,0,2,440,0,2009,2116,1.5,159500
1074,1074,74.0,8556,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,3,826,0,2007,2480,2.0,194000
1075,1075,75.0,13125,1Fam,2Story,6,1940,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,2,1,240,0,2007,2540,1.5,219500
1076,1076,60.0,10800,1Fam,1.5Fin,8,1936,Gable,CompShg,CBlock,Gd,Y,3,1,7,Min1,1,2,566,0,2006,2262,2.5,170000
1077,1077,60.0,15870,1Fam,1Story,5,1969,Gable,CompShg,CBlock,Ex,Y,3,1,6,Typ,0,1,299,0,2006,2192,2.0,138800
1078,1078,37.0,4435,TwnhsE,1Story,5,2004,Gable,CompShg,PConc,Ex,Y,1,1,3,Typ,1,2,420,0,2006,1696,2.0,155900
1079,1079,65.0,8775,1Fam,1Story,5,1994,Gable,CompShg,PConc,Gd,Y,3,1,5,Typ,0,1,299,0,2007,1980,1.0,126000
1080,1080,80.0,11040,1Fam,1Story,7,1971,Gable,CompShg,CBlock,Ex,Y,3,1,5,Typ,0,2,528,0,2008,2516,2.5,145000
1081,1081,75.0,7500,1Fam,1Story,5,1963,Gable,CompShg,CBlock,Fa,Y,3,1,5,Typ,0,1,308,0,2010,2080,2.5,133000
1082,1082,70.0,8749,1Fam,1Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,1,2,527,0,2007,2918,2.0,192000
1083,1083,80.0,8800,1Fam,1Story,6,1964,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,2,1,461,0,2006,2502,2.0,160000
1084,1084,60.0,13031,1Fam,2Story,5,1995,Gable,CompShg,PConc,Gd,Y,3,1,6,Typ,1,2,409,0,2006,2189,2.5,187500
1085,1085,73.0,9069,1Fam,SFoyer,6,1992,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,564,0,2010,1932,2.0,147000
1086,1086,60.0,1974,TwnhsE,2Story,5,1973,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,286,0,2010,1638,1.5,83500
1087,1087,85.0,10574,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,9,Typ,1,3,1043,0,2009,3035,2.5,252000
1088,1088,24.0,2522,Twnhs,2Story,5,2004,Gable,CompShg,PConc,Ex,Y,3,1,7,Maj1,0,2,380,0,2006,2679,2.0,137500
1089,1089,37.0,3316,TwnhsE,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,1,1,4,Typ,1,2,550,0,2006,2494,2.5,197000
1090,1090,60.0,8544,Duplex,1Story,4,1950,Gable,CompShg,Slab,Fa,N,2,2,6,Typ,0,2,400,0,2009,1040,2.0,92900
1091,1091,24.0,2160,Twnhs,2Story,5,1999,Gable,CompShg,PConc,Ex,Y,2,1,4,Typ,0,2,462,0,2008,1852,3.5,160000
1092,1092,60.0,8400,1Fam,1.5Fin,5,1925,Gable,CompShg,PConc,Fa,Y,4,1,7,Typ,1,2,576,0,2008,2875,2.0,136500
1093,1093,71.0,9230,1Fam,1Story,8,1965,Hip,CompShg,CBlock,Gd,Y,1,1,6,Typ,0,2,884,0,2006,2064,2.5,146000
1094,1094,74.0,5868,1Fam,1Story,7,1956,Gable,CompShg,CBlock,Ex,Y,2,1,4,Typ,0,1,308,0,2010,1872,2.0,129000
1095,1095,78.0,9317,1Fam,1Story,5,2006,Gable,CompShg,PConc,Gd,Y,3,1,6,Typ,1,2,440,0,2007,2628,2.0,176432
1096,1096,60.0,6882,1Fam,2Story,7,1914,Gable,CompShg,PConc,TA,Y,3,1,7,Typ,0,0,0,0,2007,2039,1.5,127000
1097,1097,60.0,3696,TwnhsE,1Story,5,1986,Gable,CompShg,CBlock,Ex,Y,2,1,5,Typ,0,2,461,0,2007,2162,1.5,170000
1098,1098,50.0,6000,1Fam,1.5Fin,6,1936,Gable,CompShg,BrkTil,TA,Y,3,1,6,Typ,0,1,240,0,2009,1996,1.0,128000
1099,1099,82.0,11880,1Fam,1Story,5,1978,Gable,CompShg,CBlock,TA,Y,3,1,7,Typ,1,2,478,0,2009,2872,2.0,157000
1100,1100,60.0,8400,1Fam,1Story,5,1920,Gable,CompShg,CBlock,TA,N,1,1,3,Typ,0,1,246,0,2009,728,1.0,60000
1101,1101,61.0,9758,1Fam,1Story,5,1971,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,280,0,2007,1900,1.0,119500
1102,1102,70.0,7000,1Fam,1Story,7,1960,Gable,CompShg,CBlock,Ex,Y,2,1,6,Typ,0,1,254,0,2007,2144,1.0,135000
1103,1103,79.0,8910,1Fam,1Story,6,1959,Hip,CompShg,CBlock,Ex,Y,3,1,6,Typ,1,2,539,0,2006,1849,1.5,159500
1104,1104,24.0,2016,TwnhsE,2Story,5,1970,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,2,440,0,2007,1932,2.5,106000
1105,1105,98.0,12256,1Fam,2Story,5,1994,Gable,CompShg,PConc,Ex,Y,3,1,9,Typ,2,2,712,0,2010,4085,3.5,325000
1106,1106,114.0,10357,1Fam,1Story,5,1990,Hip,CompShg,PConc,Gd,Y,3,1,6,Typ,1,2,719,0,2007,2352,3.0,179900
1107,1107,168.0,23257,1Fam,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,3,1,9,Typ,1,2,422,0,2006,2889,2.5,274725
1108,1108,60.0,8063,1Fam,2Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,463,0,2007,2614,2.5,181000
1109,1109,107.0,11362,1Fam,1Story,5,2004,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,862,0,2009,3672,3.0,280000
1110,1110,60.0,8000,1Fam,2Story,5,1995,Gable,CompShg,PConc,Gd,Y,3,1,8,Typ,1,2,431,0,2008,2431,3.5,188000
1111,1111,80.0,10480,1Fam,2Story,6,1976,Hip,CompShg,CBlock,TA,Y,4,1,8,Typ,1,2,483,0,2008,2767,2.5,205000
1112,1112,73.0,7100,1Fam,1Story,7,1957,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,0,1,308,0,2006,1632,2.0,129900
1113,1113,66.0,8923,1Fam,1Story,7,1953,Gable,CompShg,CBlock,Gd,Y,2,1,6,Typ,0,1,240,0,2007,2016,2.0,134500
1114,1114,90.0,5400,1Fam,1Story,7,1954,Gable,CompShg,CBlock,Ex,Y,2,1,4,Typ,0,1,326,0,2006,1666,1.0,117000
1115,1115,93.0,12085,1Fam,1Story,5,2007,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,928,0,2007,3468,3.0,318000
1116,1116,60.0,7750,1Fam,SLvl,5,2002,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,527,0,2009,1827,3.5,184100
1117,1117,57.0,9764,1Fam,1Story,7,1967,Gable,CompShg,CBlock,Ex,Y,3,1,5,Typ,0,2,450,0,2008,1788,2.0,130000
1118,1118,85.0,13825,1Fam,SLvl,6,1958,Gable,CompShg,CBlock,TA,Y,3,1,6,Min2,0,1,300,0,2008,2134,1.5,140000
1119,1119,70.0,7560,1Fam,1Story,5,1959,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,286,0,2006,2080,1.0,133700
1120,1120,59.0,8263,1Fam,1Story,5,1920,Gable,CompShg,BrkTil,TA,Y,2,1,6,Typ,1,1,308,0,2007,2024,1.0,118400
1121,1121,84.0,10084,1Fam,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,3,782,0,2006,3104,2.0,212900
1122,1122,60.0,8926,1Fam,1Story,3,1956,Gable,CompShg,CBlock,Ex,Y,3,1,5,Typ,0,1,288,0,2009,1632,1.0,112000
1123,1123,50.0,9405,1Fam,1Story,9,1947,Hip,CompShg,CBlock,Ex,Y,2,1,4,Typ,0,0,0,0,2009,1396,1.5,118000
1124,1124,60.0,9125,1Fam,SLvl,5,1992,Gable,CompShg,PConc,Gd,Y,3,1,7,Typ,1,2,392,0,2007,1866,2.5,163900
1125,1125,60.0,10434,1Fam,1Story,5,1955,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,1,2,672,0,2009,2010,1.0,115000
1126,1126,53.0,3684,TwnhsE,1Story,5,2007,Hip,CompShg,PConc,Ex,Y,2,1,7,Typ,1,3,660,0,2009,2928,2.0,174000
1127,1127,182.0,14572,1Fam,1Story,5,2004,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,1,3,630,0,2007,3060,3.0,259000
1128,1128,59.0,11796,1Fam,2Story,5,2004,Gable,CompShg,PConc,Ex,Y,4,1,8,Typ,1,2,434,0,2007,2806,2.5,215000
1129,1129,60.0,7200,Duplex,SFoyer,5,1980,Gable,CompShg,CBlock,TA,Y,2,1,4,Typ,0,2,672,0,2007,1872,2.0,140000
1130,1130,65.0,7804,1Fam,1.5Fin,3,1928,Gable,CompShg,BrkTil,TA,Y,4,1,7,Min2,2,2,576,0,2009,3103,3.0,135000
1131,1131,63.0,10712,1Fam,1Story,5,1991,Gable,CompShg,PConc,TA,Y,3,1,5,Typ,0,0,0,0,2007,1948,1.0,93500
1132,1132,90.0,9900,1Fam,2Story,4,1880,Gable,CompShg,BrkTil,TA,Y,5,1,8,Typ,0,1,205,0,2007,3218,2.0,117500
1133,1133,80.0,9828,1Fam,2Story,5,1995,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,466,0,2009,3148,2.5,239500
1134,1134,57.0,8773,1Fam,2Story,5,1997,Gable,CompShg,PConc,Gd,Y,3,1,7,Typ,1,2,460,0,2007,2516,2.5,169000
1135,1135,60.0,6180,1Fam,1Story,5,1926,Gable,CompShg,BrkTil,TA,N,2,1,5,Typ,1,1,180,0,2007,1946,1.0,102000
1136,1136,80.0,9600,1Fam,1.5Fin,5,1950,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,288,0,2008,2284,1.0,119000
1137,1137,54.0,6342,1Fam,1.5Fin,8,1875,Gable,CompShg,CBlock,Gd,N,2,1,6,Typ,0,0,0,0,2010,1800,1.0,94000
1138,1138,60.0,9819,1Fam,1Story,5,1977,Gable,CompShg,PConc,TA,Y,2,1,5,Typ,2,2,714,0,2009,3134,3.0,196000
1139,1139,98.0,8731,1Fam,1Story,5,1920,Gable,CompShg,BrkTil,TA,Y,3,1,6,Maj1,1,2,495,0,2007,2082,1.0,144000
1140,1140,60.0,7350,1Fam,1Story,7,1951,Gable,CompShg,CBlock,TA,Y,2,1,4,Typ,0,2,840,0,2008,1904,2.0,139000
1141,1141,60.0,10304,1Fam,2Story,7,1976,Gable,CompShg,CBlock,Ex,Y,4,1,9,Typ,1,2,484,0,2009,2648,3.5,197500
1142,1142,77.0,9965,1Fam,2Story,5,2006,Hip,CompShg,PConc,Ex,Y,4,1,11,Typ,1,3,1052,0,2007,4294,4.0,424870
1143,1143,60.0,9000,1Fam,1Story,3,1959,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,0,0,0,2008,2012,1.0,80000
1144,1144,60.0,12180,2fmCon,1.5Fin,4,1941,Gable,CompShg,BrkTil,Fa,N,2,1,5,Typ,0,1,280,0,2010,1596,2.0,80000
1145,1145,52.0,6240,1Fam,1.5Fin,6,1928,Gable,CompShg,BrkTil,Ex,Y,3,1,8,Typ,1,1,225,0,2006,2618,1.0,149000
1146,1146,60.0,11200,1Fam,1Story,5,1985,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,1,2,403,0,2006,2596,3.0,180000
1147,1147,75.0,12000,1Fam,2Story,7,1941,Gable,CompShg,CBlock,Ex,Y,3,1,7,Typ,1,1,234,0,2009,2268,1.5,174500
1148,1148,60.0,5700,1Fam,1.5Fin,7,1926,Gable,CompShg,PConc,TA,Y,2,1,5,Typ,1,1,288,0,2008,1683,1.0,116900
1149,1149,50.0,9000,1Fam,2Story,9,1920,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,324,0,2009,2132,1.5,143000
1150,1150,57.0,8280,1Fam,1Story,5,1950,Gable,CompShg,CBlock,Ex,Y,2,1,4,Typ,1,1,306,0,2007,1864,1.0,124000
1151,1151,134.0,17755,1Fam,1Story,4,1959,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,2,2,528,0,2006,2932,1.5,149900
1152,1152,90.0,14115,1Fam,1Story,7,1956,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,470,0,2006,2884,1.0,230000
1153,1153,60.0,5890,1Fam,1Story,8,1930,Gable,CompShg,BrkTil,Ex,Y,2,1,5,Typ,0,1,432,0,2008,1632,1.0,120500
1154,1154,60.0,13700,1Fam,2Story,6,1965,Gable,CompShg,CBlock,TA,Y,4,1,8,Typ,2,2,492,0,2008,2684,2.0,201800
1155,1155,90.0,10768,1Fam,1Story,8,1976,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,2,528,0,2007,2874,3.0,218000
1156,1156,85.0,9350,1Fam,SLvl,8,1965,Gable,CompShg,PConc,Gd,Y,3,1,6,Typ,1,2,502,0,2008,2484,2.5,179900
1157,1157,34.0,5001,Twnhs,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,626,0,2009,2628,3.0,230000
1158,1158,92.0,11932,1Fam,1Story,5,2007,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,3,830,0,2008,3160,2.0,235128
1159,1159,76.0,9120,1Fam,2Story,6,1974,Hip,CompShg,CBlock,TA,Y,4,1,8,Typ,1,2,540,0,2008,2777,2.5,185000
1160,1160,24.0,2280,Twnhs,2Story,5,1978,Gable,CompShg,CBlock,Fa,Y,3,1,7,Typ,1,2,440,0,2010,2311,2.5,146000
1161,1161,60.0,14778,1Fam,1Story,7,1954,Hip,CompShg,CBlock,Ex,Y,3,1,7,Typ,1,2,924,0,2008,2936,2.0,224000
1162,1162,109.0,8724,1Fam,1Story,5,1968,Gable,CompShg,CBlock,Gd,Y,3,1,5,Typ,1,2,450,0,2007,1788,1.0,129000
1163,1163,60.0,12900,Duplex,SFoyer,4,1969,Gable,CompShg,CBlock,TA,Y,0,2,6,Typ,0,2,400,0,2008,2456,3.0,108959
1164,1164,60.0,16157,1Fam,SLvl,7,1978,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,1,2,588,0,2007,2792,2.5,194000
1165,1165,79.0,9541,1Fam,1Story,5,2009,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,644,0,2009,3004,2.0,233170
1166,1166,64.0,10475,1Fam,1Story,5,2008,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,3,776,0,2010,3388,2.0,245350
1167,1167,58.0,10852,1Fam,2Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,1,2,472,0,2006,2630,3.5,173000
1168,1168,120.0,13728,1Fam,2Story,7,1935,Hip,CompShg,CBlock,Ex,Y,4,1,7,Typ,2,2,540,0,2008,3235,2.0,235000
1169,1169,118.0,35760,1Fam,2Story,5,1995,Hip,CompShg,PConc,Ex,Y,4,1,10,Typ,1,3,807,0,2006,5557,4.5,625000
1170,1170,76.0,9880,1Fam,SLvl,6,1977,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,1,1,358,576,2008,2214,2.0,171000
1171,1171,76.0,9120,1Fam,1Story,6,1958,Hip,CompShg,CBlock,Ex,Y,3,1,6,Typ,1,2,433,0,2008,2522,2.0,163000
1172,1172,35.0,4017,TwnhsE,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,625,0,2008,1875,2.5,171900
1173,1173,138.0,18030,1Fam,1.5Fin,6,1946,Gable,CompShg,CBlock,TA,Y,3,1,12,Maj1,1,0,0,0,2007,4205,3.0,200500
1174,1174,80.0,16560,1Fam,2Story,8,1932,Gable,CompShg,BrkTil,TA,Y,4,1,9,Typ,1,2,360,0,2006,3297,2.5,239000
1175,1175,85.0,10678,1Fam,1.5Fin,5,1992,Hip,CompShg,PConc,Ex,Y,4,1,9,Typ,1,2,541,0,2007,4555,2.5,285000
1176,1176,37.0,6951,1Fam,1Story,5,1984,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,264,0,2008,1799,2.0,119500
1177,1177,60.0,3950,1Fam,1.5Fin,8,1926,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,210,0,2009,2042,1.0,115000
1178,1178,54.0,7681,1Fam,1.5Fin,6,1921,Gable,CompShg,BrkTil,Ex,Y,3,1,7,Typ,1,1,186,0,2009,2074,1.5,154900
1179,1179,77.0,8335,1Fam,1Story,5,1954,Gable,CompShg,Slab,Gd,Y,3,1,5,Min2,1,0,0,0,2006,1124,1.0,93000
1180,1180,60.0,11170,1Fam,2Story,5,1990,Gable,CompShg,Wood,Ex,Y,4,1,8,Typ,0,2,693,0,2006,3730,2.5,250000
1181,1181,64.0,5587,TwnhsE,1Story,5,2008,Hip,CompShg,PConc,Ex,Y,2,1,5,Typ,1,2,482,0,2008,3252,3.5,392500
1182,1182,160.0,15623,1Fam,2Story,5,1996,Hip,CompShg,PConc,Ex,Y,4,1,10,Typ,2,3,813,555,2007,6872,4.5,745000
1183,1183,60.0,10800,1Fam,1Story,6,1920,Hip,CompShg,BrkTil,Ex,Y,2,1,5,Typ,1,2,720,0,2006,2250,2.0,120000
1184,1184,50.0,35133,1Fam,1Story,4,1963,Hip,CompShg,CBlock,Gd,Y,3,1,5,Typ,2,3,995,0,2007,3144,2.5,186700
1185,1185,60.0,9738,1Fam,1.5Fin,7,1924,Gable,CompShg,BrkTil,Gd,Y,4,1,7,Typ,0,1,392,0,2006,2005,2.0,104900
1186,1186,107.0,10615,2fmCon,2Story,5,1900,Gable,CompShg,CBlock,TA,Y,3,2,7,Typ,0,2,420,0,2009,2677,3.0,95000
1187,1187,89.0,12461,1Fam,1Story,5,1994,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,1,3,757,0,2006,3248,3.0,262000
1188,1188,68.0,8935,1Fam,2Story,5,2002,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,493,0,2009,2491,2.5,195000
1189,1189,60.0,7500,1Fam,2Story,5,1999,Gable,CompShg,PConc,Gd,Y,3,1,7,Typ,1,2,442,0,2010,2798,2.5,189000
1190,1190,60.0,32463,2fmCon,1Story,4,1961,Gable,CompShg,CBlock,Ex,Y,3,1,7,Typ,1,4,1356,0,2007,2871,2.0,168000
1191,1191,24.0,2645,Twnhs,2Story,5,1999,Gable,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,492,0,2007,2217,2.5,174000
1192,1192,60.0,9600,1Fam,1.5Fin,8,1925,Gambrel,CompShg,PConc,Gd,Y,3,1,6,Typ,0,1,250,0,2007,2174,1.0,125000
1193,1193,60.0,4500,TwnhsE,1Story,5,1999,Hip,CompShg,PConc,Ex,Y,2,1,5,Typ,0,2,402,0,2009,2448,3.0,165000
1194,1194,80.0,9364,1Fam,2Story,7,1969,Gable,CompShg,CBlock,TA,Y,4,1,7,Typ,0,1,299,0,2010,2015,1.5,158000
1195,1195,51.0,8029,1Fam,2Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,0,2,400,0,2008,2184,2.5,176000
1196,1196,58.0,14054,1Fam,2Story,5,2006,Gable,CompShg,PConc,Ex,Y,4,1,9,Typ,1,3,660,0,2006,2742,2.5,219210
1197,1197,65.0,8850,1Fam,2.5Unf,6,1916,Gable,CompShg,BrkTil,Ex,Y,3,1,7,Typ,1,1,225,0,2006,2505,1.0,144000
1198,1198,70.0,9100,1Fam,1Story,5,2001,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,573,0,2009,2424,2.0,178000
1199,1199,75.0,11235,1Fam,1Story,5,1963,Gable,CompShg,CBlock,Gd,Y,3,1,6,Typ,1,2,459,0,2006,2433,1.5,148000
1200,1200,71.0,9353,1Fam,1Story,5,1970,Gable,CompShg,CBlock,Gd,Y,3,1,5,Typ,0,1,280,0,2006,1728,1.0,116050
1201,1201,80.0,10400,1Fam,2Story,5,1998,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,546,0,2009,2645,2.5,197900
1202,1202,50.0,6000,1Fam,1.5Fin,8,1925,Gable,CompShg,BrkTil,Ex,Y,3,1,5,Typ,1,1,216,0,2009,2232,2.0,117000
1203,1203,75.0,9750,1Fam,1Story,5,2000,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,1,2,451,0,2009,3260,2.0,213000
1204,1204,78.0,10140,1Fam,1Story,6,1975,Gable,CompShg,CBlock,Ex,Y,3,1,6,Typ,0,2,495,0,2006,2130,2.5,153500
1205,1205,90.0,14684,1Fam,1Story,7,1990,Hip,CompShg,CBlock,Gd,Y,3,1,7,Typ,1,3,701,0,2009,4354,2.0,271900
1206,1206,60.0,8900,1Fam,1Story,4,1966,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,0,1,384,0,2006,2112,2.0,107000
1207,1207,70.0,9135,1Fam,1Story,5,2003,Gable,CompShg,PConc,Ex,Y,3,1,7,Typ,0,2,544,0,2006,3382,3.0,200000
1208,1208,70.0,7763,1Fam,1Story,7,1962,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,2,506,0,2008,2214,2.0,140000
1209,1209,85.0,10182,1Fam,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,500,0,2006,3320,3.0,290000
1210,1210,70.0,11218,1Fam,2Story,5,1992,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,462,0,2010,2900,2.5,189000
1211,1211,152.0,12134,1Fam,1.5Fin,7,1988,Gable,CompShg,Wood,Gd,Y,4,1,8,Typ,0,2,492,0,2010,2311,2.0,164000
1212,1212,50.0,9340,1Fam,1Story,6,1941,Hip,CompShg,CBlock,TA,Y,2,1,4,Typ,0,1,234,0,2009,1344,2.0,113000
1213,1213,60.0,10246,1Fam,SLvl,9,1965,Gable,CompShg,CBlock,Ex,Y,0,1,3,Typ,0,1,364,0,2006,1608,1.5,145000
1214,1214,69.0,10205,1Fam,SFoyer,5,1962,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,0,1,300,0,2006,1924,2.0,134500
1215,1215,99.0,7094,1Fam,1Story,5,1966,Gable,CompShg,CBlock,TA,Y,3,1,5,Typ,0,1,384,0,2007,1788,1.0,125000
1216,1216,68.0,8930,Duplex,1.5Fin,5,1978,Gable,CompShg,Slab,TA,Y,4,2,8,Typ,0,2,539,0,2010,1902,2.0,112000
1217,1217,72.0,8640,1Fam,1Story,5,2009,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,552,0,2009,2614,3.0,229456
1218,1218,52.0,6240,1Fam,1.5Fin,5,1947,Gable,CompShg,Slab,Gd,N,2,1,3,Typ,0,0,0,0,2006,912,1.0,80500
1219,1219,21.0,1680,Twnhs,2Story,5,1971,Gable,CompShg,CBlock,TA,Y,3,1,7,Typ,0,0,0,0,2006,1890,1.5,91500
1220,1220,66.0,7800,1Fam,1Story,5,1964,Gable,CompShg,CBlock,TA,Y,2,1,5,Typ,0,1,288,0,2006,1824,1.0,115000
1221,1221,55.0,8250,1Fam,1Story,5,1968,Hip,CompShg,CBlock,Ex,Y,3,1,5,Typ,1,1,322,0,2008,2163,1.0,134000
1222,1222,78.0,10496,1Fam,1.5Fin,6,1949,Gable,CompShg,CBlock,Ex,Y,3,1,7,Typ,1,1,315,0,2007,2886,2.0,143000
1223,1223,89.0,10680,1Fam,1Story,3,1951,Hip,CompShg,CBlock,TA,N,4,1,7,Mod,0,2,528,0,2006,4272,2.0,137900
1224,1224,60.0,15384,1Fam,2Story,5,2004,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,1,2,388,0,2008,2278,3.5,184000
1225,1225,65.0,10482,1Fam,SLvl,8,1958,Hip,CompShg,CBlock,Ex,Y,3,1,6,Typ,0,1,264,0,2007,1726,1.5,145000
1226,1226,86.0,14598,1Fam,2Story,5,2007,Gable,CompShg,PConc,Ex,Y,4,1,9,Typ,1,3,668,0,2008,2827,2.5,214000
1227,1227,72.0,8872,1Fam,1Story,8,1965,Gable,CompShg,CBlock,Ex,Y,2,1,5,Typ,0,2,576,0,2008,1824,2.0,147000
1228,1228,65.0,8769,TwnhsE,1Story,5,2008,Hip,CompShg,PConc,Ex,Y,1,1,7,Typ,1,3,1052,0,2008,3404,2.5,367294
1229,1229,70.0,7910,1Fam,SLvl,5,1960,Hip,CompShg,CBlock,Gd,Y,4,1,7,Maj1,0,1,404,0,2008,2582,2.0,127000
1230,1230,60.0,18890,Duplex,1.5Fin,5,1977,Shed,CompShg,CBlock,Ex,Y,4,2,12,Typ,1,2,600,0,2007,3981,3.0,190000
1231,1231,70.0,7728,Duplex,SLvl,6,1962,Hip,CompShg,CBlock,TA,Y,3,1,6,Typ,0,2,540,0,2006,2296,2.0,132500
1232,1232,70.0,9842,Duplex,1Story,5,1962,Gable,CompShg,Slab,TA,Y,2,2,6,Typ,0,2,462,0,2007,1224,2.0,101800
1233,1233,60.0,12160,1Fam,1Story,5,1959,Hip,CompShg,CBlock,Fa,Y,3,1,6,Typ,0,2,531,0,2010,2376,2.0,142000
1234,1234,55.0,8525,1Fam,2Story,6,1911,Gable,CompShg,PConc,TA,N,4,1,7,Typ,0,0,0,0,2008,2904,1.5,130000
1235,1235,96.0,13132,1Fam,2Story,5,1914,Gable,CompShg,BrkTil,Gd,Y,4,1,9,Typ,0,1,180,0,2006,2531,1.5,138887
1236,1236,36.0,2628,Twnhs,2Story,5,2003,Gable,CompShg,PConc,Ex,Y,2,1,6,Typ,0,2,474,0,2010,2390,2.5,175500
1237,1237,41.0,12393,1Fam,2Story,5,2004,Gable,CompShg,PConc,Ex,Y,4,1,8,Typ,1,2,434,0,2006,2795,2.5,195000
1238,1238,63.0,13072,1Fam,1Story,5,2005,Gable,CompShg,PConc,Ex,Y,3,1,6,Typ,0,2,484,0,2006,2282,1.5,142500
1239,1239,64.0,9037,1Fam,1Story,5,2006,Hip,CompShg,PConc,Ex,Y,2,1,6,Typ,1,2,472,0,2007,2960,2.0,265900
1240,1240,65.0,8158,1Fam,2Story,5,2003,Gable,CompShg,PConc,Ex,Y,3,1,8,Typ,0,2,543,0,2008,2652,3.5,224900
1241,1241,83.0,9849,1Fam,1Story,6,2007,Hip,CompShg,PConc,Ex,Y,3,1,7,Typ,0,3,954,0,2007,3378,2.0,248328
1242,1242,85.0,10625,1Fam,SFoyer,6,1974,Gable,CompShg,CBlock,TA,Y,3,1,6,Typ,2,2,528,0,2010,2226,3.0,170000
1243,1243,107.0,13891,1Fam,1Story,5,2006,Gable,CompShg,PConc,Ex,Y,2,1,7,Typ,1,3,850,0,2006,4152,3.5,465000
1244,1244,60.0,11435,1Fam,2Story,7,1929,Gable,CompShg,PConc,Fa,Y,3,1,7,Typ,2,2,400,0,2006,2309,1.0,230000
1245,1245,78.0,12090,1Fam,SLvl,7,1984,Hip,CompShg,CBlock,Ex,Y,3,1,7,Typ,1,2,477,0,2007,2453,3.5,178000
