,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,PoolArea,MoSold,YrSold,SaleCondition,TotalSF,TotalBath,TotalPorchSF,TotalBathSum,SalePrice
710,30,RL,56.0,4130,Pave,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,CBlock,TA,TA,No,Unf,Unf,Gd,Y,2,1,TA,5,Maj2,0,Gd,Attchd,Unf,0,0,TA,N,0,7,2008,Normal,999,1,0,1.0,52000
711,50,C (all),66.0,8712,Pave,Reg,HLS,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,None,TA,TA,Stone,TA,TA,Mn,Unf,Unf,Gd,Y,2,1,TA,7,Typ,0,Gd,Detchd,RFn,1,384,TA,N,0,1,2010,Abnorml,2037,1,98,1.0,102776
712,120,RL,40.0,4671,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,Gd,Y,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,472,TA,Y,0,10,2008,Normal,2456,2,120,3.0,189000
713,190,RL,60.0,9873,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,TA,N,3,1,TA,6,Typ,0,Gd,Detchd,Unf,2,576,TA,Y,0,5,2006,Normal,1920,1,288,2.0,129000
714,60,RL,60.0,13517,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,BrkFace,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,6,Typ,0,Gd,Attchd,RFn,2,475,TA,Y,0,3,2010,Normal,2204,3,44,2.5,130500
715,20,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,TA,Y,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,478,TA,Y,0,8,2009,Normal,2414,2,0,2.0,165000
716,70,RM,60.0,10800,Pave,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,Ex,Y,3,1,TA,8,Typ,0,Gd,Detchd,Unf,2,704,TA,P,0,7,2007,Normal,3272,2,191,1.5,159500
717,20,RL,80.0,10000,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,Gd,Y,3,1,Gd,5,Typ,1,Fa,Attchd,Unf,2,439,TA,Y,0,11,2008,Normal,2354,2,0,2.0,157000
718,60,RL,96.0,10542,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,Ex,Y,3,1,Gd,9,Typ,1,TA,Attchd,RFn,3,983,TA,Y,0,8,2008,Normal,3729,3,370,3.5,341000
719,20,RL,69.0,9920,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,TA,Y,3,1,TA,5,Typ,1,Po,Attchd,Unf,1,300,TA,Y,0,5,2006,Normal,1942,2,0,1.5,128500
720,120,RL,60.0,6563,Pave,IR1,Low,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,TA,Y,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,564,TA,Y,0,12,2006,Normal,3484,2,262,3.0,275000
721,120,RM,60.0,4426,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,1,1,Gd,3,Typ,0,Gd,Attchd,RFn,2,420,TA,Y,0,5,2010,Normal,1696,1,0,2.0,143000
722,20,RL,70.0,8120,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,Ex,Y,3,1,TA,5,Typ,0,Gd,Detchd,Unf,2,463,TA,Y,0,7,2009,Normal,1728,1,0,1.0,124500
723,50,RL,60.0,8172,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Ex,Y,4,1,TA,7,Typ,0,Gd,Detchd,Unf,1,548,TA,Y,0,5,2008,Normal,2411,2,156,2.0,135000
724,20,RL,86.0,13286,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,Ex,Y,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,768,TA,Y,0,2,2009,Normal,3396,2,64,3.0,320000
725,20,RL,60.0,6960,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,TA,Y,3,1,Gd,5,Typ,0,Gd,Detchd,Unf,2,660,TA,Y,0,11,2009,Normal,1728,1,0,1.0,120500
726,20,RL,60.0,21695,Pave,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,BrkFace,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,540,TA,Y,0,12,2009,Normal,2560,2,226,3.0,222000
727,20,RL,64.0,7314,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,2,1,Gd,6,Typ,0,Gd,Attchd,RFn,2,632,TA,Y,0,2,2009,Normal,2464,2,0,3.0,194500
728,90,RL,85.0,11475,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,TA,Y,4,2,TA,9,Typ,0,Gd,Detchd,Unf,3,888,TA,Y,0,7,2009,Abnorml,3360,2,25,3.0,110000
729,30,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,2,1,TA,5,Typ,0,Gd,Detchd,Unf,2,539,TA,Y,0,1,2009,Normal,1628,1,135,1.0,103000
730,120,RL,39.0,5389,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,608,TA,Y,0,3,2010,Normal,3211,2,152,3.0,236500
731,80,RL,73.0,9590,Pave,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,Ex,Y,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,438,TA,Y,0,5,2007,Normal,2014,2,22,3.0,187500
732,60,RL,75.0,11404,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,Ex,Y,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,541,TA,Y,0,7,2008,Normal,3184,3,84,2.5,222500
733,20,RL,80.0,10000,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,Ex,Y,3,1,TA,6,Typ,1,TA,Attchd,RFn,1,264,TA,Y,0,3,2009,Normal,2008,1,0,2.0,131400
734,20,RL,60.0,8978,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,None,TA,TA,PConc,TA,TA,No,Unf,Unf,TA,Y,3,1,TA,6,Typ,0,Gd,Attchd,Unf,1,300,TA,Y,0,5,2007,Family,1896,1,0,1.0,108000
735,75,RM,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,Fa,N,2,1,TA,6,Typ,2,TA,Detchd,Unf,2,320,TA,N,0,10,2006,Normal,2648,2,341,1.5,163000
736,90,RL,60.0,8544,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Gd,N,2,2,TA,6,Typ,0,Gd,Detchd,Unf,2,400,TA,Y,0,7,2006,Normal,1040,2,0,2.0,93500
737,60,RL,72.0,10463,Pave,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,3,800,TA,Y,0,6,2006,Normal,2694,3,116,2.5,239900
738,90,RL,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,TA,Y,3,1,TA,5,Typ,0,Gd,Attchd,Unf,0,0,TA,Y,0,3,2009,Alloca,2400,3,0,6.0,179000
739,60,RL,65.0,9313,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,Gd,7,Typ,0,Gd,Attchd,RFn,2,572,TA,Y,0,4,2009,Normal,2592,3,56,2.5,190000
740,70,RM,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,None,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,Ex,Y,2,1,TA,7,Typ,0,Gd,Detchd,Unf,2,360,Gd,Y,0,5,2007,Abnorml,1696,2,112,2.0,132000
741,20,RL,65.0,6768,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,None,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,Gd,Y,3,1,Gd,5,Typ,0,Gd,Detchd,Unf,1,288,TA,Y,0,5,2008,Normal,1824,1,0,2.5,142000
742,20,RL,65.0,8450,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,TA,6,Typ,0,Gd,Attchd,Unf,2,539,TA,Y,0,12,2007,Normal,2698,2,55,2.0,179000
743,80,RL,70.0,12886,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,Ex,Y,3,1,TA,6,Min2,1,TA,Attchd,RFn,2,480,TA,Y,0,10,2009,Normal,1984,2,100,2.5,175000
744,120,RL,41.0,5395,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Gd,Y,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,462,TA,Y,0,10,2008,Normal,2674,2,238,3.0,180000
745,60,RL,60.0,8963,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,Ex,Y,4,1,Gd,11,Typ,2,TA,BuiltIn,Fin,2,831,TA,Y,0,7,2008,Normal,3857,4,204,4.0,299800
746,60,RL,60.0,8795,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,2,554,TA,Y,0,4,2009,Normal,3208,3,54,2.5,236000
747,70,RM,65.0,11700,Pave,IR1,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,None,Gd,TA,Stone,TA,Fa,No,Unf,Unf,TA,N,4,1,Gd,8,Typ,1,Gd,Detchd,Unf,4,864,TA,N,0,5,2009,Normal,3880,2,386,1.5,265979
748,20,RL,59.0,10593,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,527,TA,Y,0,3,2010,Normal,3440,2,210,3.0,260400
749,50,RL,50.0,8405,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,None,TA,TA,Slab,TA,TA,No,Unf,Unf,TA,N,4,1,TA,9,Mod,0,Gd,Detchd,Unf,1,240,TA,N,0,4,2009,Normal,1529,2,185,2.0,98000
750,50,RM,55.0,8800,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,Gd,Y,3,1,TA,7,Min2,0,Gd,Attchd,Unf,0,0,TA,N,0,6,2010,Normal,1716,1,160,1.0,96500
751,60,RL,60.0,7750,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,3,1,Gd,6,Typ,0,Gd,Attchd,Fin,2,400,TA,Y,0,8,2007,Normal,1980,3,48,2.5,162000
752,20,RL,79.0,9236,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,None,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,Ex,Y,3,1,Gd,6,Typ,0,Gd,Attchd,RFn,2,576,TA,Y,0,7,2006,Normal,2973,2,27,3.0,217000
753,60,RL,80.0,10240,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,Gd,Y,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3,878,TA,Y,0,3,2006,Normal,3128,3,52,2.5,275500
754,20,RL,61.0,7930,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,None,TA,TA,CBlock,TA,TA,No,GLQ,LwQ,Gd,Y,3,1,Gd,5,Typ,0,Gd,Detchd,RFn,2,440,TA,Y,0,7,2009,Normal,2052,1,48,2.0,156000
755,160,FV,34.0,3230,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,Gd,Y,3,1,TA,6,Typ,0,Gd,Detchd,Unf,2,440,TA,Y,0,3,2009,Normal,2200,3,24,2.5,172500
756,60,RL,68.0,10769,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,3,1,Gd,7,Typ,0,Gd,Attchd,RFn,2,578,TA,Y,0,4,2009,Normal,2634,3,105,2.5,212000
757,60,RL,60.0,11616,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,BrkCmn,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,TA,Y,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,440,TA,Y,0,4,2010,Abnorml,2058,3,0,2.5,158900
758,160,FV,24.0,2280,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,Unf,Gd,Y,3,1,TA,6,Typ,0,Gd,Detchd,Unf,2,440,TA,Y,0,8,2008,Normal,2245,3,0,2.5,179400
759,60,RL,65.0,12257,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Av,LwQ,ALQ,Ex,Y,4,1,Gd,9,Typ,1,TA,Attchd,RFn,3,752,TA,Y,0,11,2007,Normal,3849,3,98,2.5,290000
760,20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,Ex,Y,2,1,TA,5,Typ,0,Gd,Detchd,Unf,1,300,Ex,Y,0,10,2009,Normal,1728,1,0,1.0,127500
761,30,RM,60.0,6911,Pave,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,TA,Y,2,1,Fa,5,Min1,0,Gd,Detchd,Unf,2,440,TA,Y,0,10,2009,Normal,2446,1,0,1.0,100000
762,60,FV,72.0,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,Ex,Y,3,1,Gd,7,Typ,0,Gd,Attchd,Unf,2,614,TA,Y,0,6,2010,Normal,2303,3,45,2.5,215200
763,60,RL,82.0,9430,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,Ex,Y,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,856,TA,Y,0,7,2009,Normal,3617,3,308,3.5,337000
764,120,RL,30.0,9549,Pave,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,None,Gd,Gd,PConc,Gd,Gd,Av,LwQ,GLQ,Ex,Y,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,481,TA,Y,0,4,2006,Normal,2988,2,246,2.5,270000
765,20,RL,75.0,14587,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,592,TA,Y,0,8,2008,Partial,3004,2,174,2.0,264132
766,60,RL,80.0,10421,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,TA,Y,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,496,TA,Y,0,3,2010,Normal,2694,3,222,2.5,196500
767,50,RL,75.0,12508,Pave,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,None,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,Ex,Y,4,1,TA,7,Mod,0,Gd,Attchd,Unf,1,423,TA,Y,0,7,2008,Normal,2733,2,156,3.0,160000
768,20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,484,TA,Y,0,10,2006,Normal,3696,2,33,2.0,216837
769,60,RL,47.0,53504,Pave,IR2,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,BrkFace,Ex,TA,PConc,Gd,TA,Gd,ALQ,Unf,Ex,Y,4,1,Ex,12,Mod,1,Gd,BuiltIn,Fin,3,841,TA,Y,0,6,2010,Normal,4929,4,246,4.5,538000
770,85,RL,60.0,7252,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,TA,Y,2,1,TA,5,Typ,0,Gd,Detchd,Unf,2,576,TA,Y,0,4,2009,Normal,1716,1,0,2.0,134900
771,20,RL,67.0,8877,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,TA,Y,2,1,TA,6,Typ,0,Gd,Detchd,Unf,2,396,TA,Y,0,4,2006,Normal,2056,1,0,1.0,102000
772,80,RL,94.0,7819,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,None,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,TA,Y,3,1,TA,6,Typ,1,TA,Detchd,Unf,2,672,TA,Y,0,3,2010,Abnorml,2146,1,0,2.0,107000
773,20,RL,70.0,10150,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,Ex,Y,2,1,TA,5,Typ,0,Gd,Attchd,RFn,1,275,TA,Y,0,7,2007,Normal,1824,1,0,1.0,114500
774,20,RL,110.0,14226,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,Gd,Y,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,895,TA,Y,0,7,2007,Partial,3908,2,45,2.0,395000
775,120,RM,32.0,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,Ex,Y,2,1,TA,5,Typ,0,Gd,Attchd,Fin,2,412,TA,Y,0,6,2009,Normal,2408,2,247,3.0,162000
776,20,RL,86.0,11210,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,3,1,Gd,7,Typ,0,Gd,Attchd,RFn,3,865,TA,Y,0,7,2006,Partial,3228,2,59,2.0,221500
777,20,RL,100.0,13350,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,TA,Y,3,1,TA,5,Typ,1,Fa,Attchd,Unf,2,440,TA,Y,0,6,2006,Normal,1758,1,0,2.0,142500
778,90,RH,60.0,8400,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,BrkFace,TA,TA,Slab,TA,TA,No,Unf,Unf,TA,Y,4,2,TA,10,Typ,2,TA,Detchd,Unf,2,630,TA,Y,0,10,2007,Normal,2020,2,0,2.0,144000
